	Estimate	Std. Error	z value	Pr(>|z|)
pos_seq625	1.54275261947778	8.40773341304702	0.183492095156556	0.854411920631742
pos_seq626	0.74104710774142	8.40098479515652	0.0882095523097079	0.92971012526894
pos_seq627	1.36775427906973	8.40098462158409	0.162808806429148	0.870668974259804
pos_seq628	0.722086276058319	8.40073504841748	0.0859551303423556	0.931502085956265
pos_seq629	-0.610945692808356	8.41581789989709	-0.0725949277985003	0.942128463102446
pos_seq630	-0.898627765259631	8.40982730393364	-0.106854484971327	0.914904422109063
pos_seq631	0.506015734528337	8.40405232492459	0.0602109214655416	0.951987647426398
pos_seq632	0.554805898697905	8.42383434594028	0.0658614445528934	0.947488136693634
pos_seq633	-1.47114695803134	8.4066228879972	-0.1749985669194	0.861080759642233
pos_seq634	0.604955682382869	8.40419955058649	0.0719825461950927	0.94261579793316
pos_seq635	-1.73941094462571	8.42379286868546	-0.206487857873593	0.836409848395238
pos_seq636	0.339735045108442	8.40125309903487	0.0404386156569275	0.967743444572058
pos_seq637	2.07463165244161	8.46708766351144	0.245023051005146	0.806438583158301
pos_seq638	0.882493305763272	8.41250346283268	0.104902578603649	0.916453112830462
pos_seq639	-1.13253026206391	8.40152861379929	-0.134800500495084	0.892769610112332
pos_seq640	-3.43879709372363	8.46162091271035	-0.406399332846281	0.684449209813246
pos_seq641	-2.89518164713476	8.43182182372841	-0.343363712808457	0.731324854920703
pos_seq642	-14.5708777302901	623.587440796675	-0.023366214225987	0.98135815478578
pos_seq643	-0.567493164240827	8.40078404932687	-0.0675524047408763	0.946141944313889
pos_seq644	0.506015734527818	8.43215055767982	0.0600102822010157	0.952147445438805
pos_seq645	0.218333662076508	8.40435073418472	0.0259786471295677	0.979274369824783
pos_seq646	-1.10342217790612	8.4793551944499	-0.130130434756213	0.896463231390233
pos_seq647	-14.5708776757287	235.822179657134	-0.0617875625478213	0.950732008211844
pos_seq648	-0.84105791343853	8.40217041107023	-0.100100077990611	0.920264873417007
pos_seq649	-0.907997396113862	8.40102729572296	-0.108081710028026	0.91393087643847
pos_seq650	0.165296079787875	8.40089600162462	0.0196760059588774	0.98430183154547
pos_seq651	-0.320079918208504	8.40125177606902	-0.0380990746069832	0.96960868913264
pos_seq652	-1.39110425035897	8.40243686493795	-0.165559619515123	0.868503527602771
pos_seq653	-0.107464043297894	8.40155132926076	-0.0127909762240719	0.989794555837851
pos_seq654	-0.00480988923831687	8.41372167648867	-0.000571672016648428	0.999543871748918
pos_seq655	-0.0139423728011478	8.4010758392773	-0.00165959373155084	0.998675836392237
pos_seq656	0.0858444790300141	8.40136288477386	0.0102179229974215	0.991847418860129
pos_seq657	0.320612511196758	8.40065087547293	0.0381651988577264	0.969555967957696
pos_seq658	0.400655218869431	8.44988319946727	0.0474154742037961	0.962182096260243
pos_seq659	-14.5708777937113	881.845814207438	-0.0165231580838277	0.986817027129619
pos_seq660	-0.697957069797554	8.48915645533763	-0.0822174822044547	0.934473771721237
pos_seq661	-0.00480988923773684	8.45971860609768	-0.000568563738546803	0.999546351795623
pos_seq662	-0.00480988923885951	8.51849257510868	-0.00056464089114947	0.999549481774493
pos_seq663	0.366049689692798	8.40258183382456	0.0435639541431499	0.965251984831154
pos_seq664	1.38148447188121	8.47445031307717	0.163017590621707	0.870504584624101
pos_seq665	-0.105523864839754	8.40128239039489	-0.0125604473146146	0.98997847651892
pos_seq666	-0.296649971838106	8.40110982934639	-0.0353108074842518	0.971831905579862
pos_seq667	0.421274506072984	8.40075258957783	0.0501472340222979	0.960005059755284
pos_seq668	0.103403695402313	8.40375269686576	0.0123044667224534	0.990182703696815
pos_seq669	-0.4384458743132	8.40193174340731	-0.0521839367068451	0.958382132144416
pos_seq670	0.36604968969276	8.40087487167383	0.0435728058427594	0.965244928896678
pos_seq671	0.688337291322915	8.41536875312867	0.081795261920876	0.934809523889816
pos_seq672	0.605044773211212	8.40090912573044	0.0720213448516032	0.942584921224729
pos_seq673	0.494842433930005	8.4014170047034	0.0588998776817025	0.953031855480025
pos_seq674	1.09912763072891	8.40071441141363	0.130837399880608	0.895903936460603
pos_seq675	0.643885528751189	8.40249930208459	0.0766302388851668	0.938917702523157
pos_seq676	0.16614790890587	8.40238838589368	0.0197738906219578	0.984223746076064
pos_seq677	0.866320446517498	8.40162750424841	0.103113408215186	0.917872963532046
pos_seq678	0.457813632710094	8.4033797103926	0.0544797032251094	0.956552979050545
pos_seq679	-0.104893347794964	8.40648558059707	-0.0124776693886286	0.990044518572537
pos_seq680	2.80860082752102	8.42149305010411	0.333503906113928	0.738753941411085
pos_seq681	1.563806028676	8.40412103852101	0.186076095466517	0.852385087576475
pos_seq682	2.2389347037332	8.40991291392421	0.266225670425935	0.790065414053263
pos_seq683	0.694768181652534	8.40110696724792	0.0826995995124354	0.934090403326036
pos_seq684	1.15442702124688	8.40080436021803	0.13741862942478	0.890699906584237
pos_seq685	0.368092591322485	8.4007385475878	0.0438166941200878	0.965050519880605
pos_seq686	1.03668549745213	8.40059014544644	0.123406270214726	0.901785392114765
pos_seq687	-0.0825188735651622	8.40082218688682	-0.0098227139831586	0.99216273419855
pos_seq688	-0.203085373974338	8.40072309339374	-0.0241747492110581	0.980713219453402
pos_seq689	1.15622515734859	8.40091020932103	0.137630938617309	0.890532102727166
pos_seq690	1.64879924150921	8.40281567966054	0.196219851103032	0.844438091138104
pos_seq691	1.0186568837448	8.40057816691515	0.121260330361151	0.903484839884165
pos_seq692	1.53680542685803	8.40092745017453	0.182932829258763	0.854850723497185
pos_seq693	0.80829660640114	8.40074356601875	0.0962172693463377	0.923348015493778
pos_seq694	-0.00480988923830317	8.41042655554837	-0.000571895992020771	0.999543693042455
pos_seq695	0.0492573320323068	8.40695661190611	0.00585911576640559	0.995325128737505
pos_seq696	0.601325914332501	8.40817914178939	0.0715167819562571	0.942986468686794
pos_seq697	-0.347754640364365	8.40514780664961	-0.0413740065450419	0.966997734820218
pos_seq698	-0.697957069797665	8.44496120061388	-0.0826477532835709	0.934131629501411
pos_seq699	0.376557667291375	8.40410250745398	0.0448064105545343	0.964261615342893
pos_seq700	-0.241198667302106	8.40761601139691	-0.0286881164619257	0.977113334157847
pos_seq701	0.282872183213603	8.41207427736221	0.0336269240958609	0.973174652081758
pos_seq702	-0.0167860802845454	8.40195597083097	-0.0019978776778671	0.998405925306919
pos_seq703	-0.410274997345057	8.40760113829398	-0.0487981043102037	0.961080192917853
pos_seq704	1.94110025981794	8.4681398625225	0.229223925363902	0.81869487784132
pos_seq705	1.05606207144736	8.40941241241942	0.125580958532574	0.900063636501787
pos_seq706	-14.5708777944382	881.84581431699	-0.0165231580825994	0.986817027130598
pos_seq707	-0.14791073287866	8.40223892858711	-0.0176037284985339	0.985954982226903
pos_seq708	0.351865054700861	8.40184462389963	0.0418795003301961	0.966594758425086
pos_seq709	1.09380239943046	8.47935519444968	0.128995940652	0.897360860883561
pos_seq710	1.36279233886988	8.40329306708834	0.162173605988739	0.871169144008507
pos_seq711	1.60462802319647	8.47150602112366	0.189414729706304	0.849767780796669
pos_seq712	0.52325754096262	8.4019017419926	0.0622784646894149	0.950341077868693
pos_seq713	-0.368477868667693	8.40229955893852	-0.0438544074848771	0.9650204578659
pos_seq714	0.603179482981674	8.40240527415022	0.071786525798433	0.942771796008703
pos_seq715	0.177511667556238	8.4059760933466	0.0211173176779244	0.983152070465909
pos_seq716	0.182401652850396	8.4037283283014	0.0217048488152715	0.982683395889775
pos_seq717	0.282872183214077	8.40548145208904	0.0336532993174084	0.973153619603842
pos_seq718	1.60462802319538	8.47150602111883	0.189414729706284	0.849767780796685
pos_seq719	1.03243345305311	8.40340596713094	0.122858928521526	0.902218809452189
pos_seq720	1.48911513607442	8.4071423770762	0.177125005059365	0.859410201255651
pos_seq721	0.74896191313846	8.40152592010822	0.0891459385188462	0.928965929040606
pos_seq722	0.688337291321517	8.44496120061784	0.0815086386982048	0.93503745505214
pos_seq723	-0.815740105454344	8.42195383848176	-0.0968587718596898	0.922838550095309
pos_seq724	1.19388585798698	8.40460119139728	0.14205145857593	0.88703935969877
pos_seq725	1.21896554238448	8.41589187471257	0.144840922451384	0.884836471442582
pos_seq726	-0.0918212662274944	8.40570629262606	-0.0109236824403495	0.991284335769519
pos_seq727	1.3169459507448	8.40993217605074	0.156594122660717	0.875564734835182
pos_seq728	0.984603107465091	8.40146989023506	0.117194148206076	0.906706204020676
pos_seq729	2.29777520375574	8.43313668265517	0.272469816418567	0.78526079661963
pos_seq730	0.634270070051774	8.40530788685683	0.0754606587396479	0.939848198031522
pos_seq731	-0.623849097643882	8.40705767996164	-0.0742054023408019	0.940846947258818
pos_seq732	-14.5708777081851	509.180110819738	-0.0286163528357917	0.977170569748537
pos_seq733	-14.5708777942381	881.845814229082	-0.0165231580840196	0.986817027129466
pos_seq734	0.400655218870906	8.44988319947377	0.0474154742039343	0.962182096260133
pos_seq735	0.0218583578443123	8.40211740085446	0.00260152968608715	0.997924281970396
pos_seq736	1.78694957999213	8.46954259120308	0.210985370313641	0.832898687201974
pos_seq737	1.47679465168651	8.4150992535541	0.175493432363592	0.860691930916478
pos_seq738	3.08623256411969	8.46239900580087	0.364699485571894	0.715335742653272
pos_seq739	1.47679465168675	8.41509925355672	0.175493432363566	0.860691930916499
pos_seq740	-0.292491961689492	8.4351085867492	-0.0346755419543704	0.972338463888721
pos_seq741	1.98762027545259	8.41177471558564	0.23629024107955	0.813207459054962
pos_seq742	2.24648190936916	8.40600212629301	0.267247363921361	0.789278710701931
pos_seq743	-14.5708777940778	881.84581434317	-0.0165231580817001	0.986817027131316
pos_seq744	2.07463165244173	8.42277661215473	0.246312083054402	0.80544065711182
pos_seq745	0.688337291322099	8.40738375917508	0.0818729477610568	0.934747746759247
pos_seq746	0.554805898697531	8.41219195942704	0.0659525961097207	0.947415566058871
pos_seq747	1.09380239943024	8.40932789497229	0.130070133201037	0.896510939600176
pos_seq748	2.39308538356022	8.46507855677395	0.282700906732309	0.777406121117971
pos_seq749	0.768379998995904	8.41498868713202	0.0913108772410938	0.927245575308119
pos_seq750	0.677408220790034	8.4024770568904	0.0806200619416783	0.935744111015699
pos_seq751	1.75709661684085	8.40462612134385	0.209063031653322	0.834399033451876
pos_seq752	1.02480952794304	8.41663913486804	0.121759946163963	0.903089136188094
pos_seq753	1.15788125611464	8.40110667330349	0.137824848694528	0.890378845353094
pos_seq754	0.842487971149616	8.4287686818836	0.0999538607531631	0.920380955713575
pos_seq755	2.19241468809872	8.4662691960986	0.258958773612942	0.795667049579521
pos_seq756	0.688337291321496	8.41536875312222	0.08179526192077	0.9348095238899
pos_seq757	1.09380239943032	8.41183890829194	0.130031306038458	0.896541658316486
pos_seq758	1.18081377642022	8.40757972999607	0.140446337036494	0.888307348971264
pos_seq759	0.331662347383546	8.41070904507257	0.039433339758418	0.968544899289233
pos_seq760	-1.18346488557979	8.40441597204798	-0.140814649050671	0.888016370111529
pos_seq761	0.958000858271272	8.40248728753885	0.114013961043656	0.909226726300712
pos_seq762	-0.793267249602176	8.40139730098947	-0.0944208708602258	0.924774837319059
pos_seq763	-0.985639142249426	8.40960257356918	-0.117204009776541	0.906698389479374
pos_seq764	0.128721503386619	8.40848418317299	0.0153085265527663	0.987786040075694
pos_seq765	-0.00480988923822223	8.51849257510722	-0.000564640891074755	0.999549481774552
pos_seq766	0.272573431013511	8.40138913204466	0.0324438526450179	0.974118091526108
pos_seq767	1.46152717955516	8.41270793058537	0.17372850592395	0.862078833687271
pos_seq768	-0.341282125859302	8.40150307407694	-0.0406215557918841	0.967597599301363
pos_seq769	1.91744606891972	8.40177119302979	0.228219267683754	0.819475783204696
pos_seq770	0.0386752227019209	8.40311659447808	0.00460248555010357	0.996327760803022
pos_seq771	1.05808431682815	8.40263610789824	0.125922901246857	0.899792954396377
pos_seq772	-0.181740597397043	8.40229383246155	-0.0216298788189129	0.98274319925265
pos_seq773	0.313643841880519	8.40373873391599	0.0373219410801895	0.970228311226261
pos_seq774	0.228804961943633	8.40133350208901	0.0272343624838533	0.978272808565024
pos_seq775	1.49926750753863	8.43675148809786	0.17770672866846	0.858953300649485
pos_seq776	0.506015734527836	8.40264494683589	0.060221006329487	0.951979615444199
pos_seq777	1.79799941617659	8.40514442708886	0.213916540253828	0.830612141522894
pos_seq778	0.652619208719944	8.40211522510577	0.0776732038582259	0.938088009915638
pos_seq779	-1.40105458121031	8.40349671742677	-0.166722809363972	0.867588157451124
pos_seq780	1.53563515170951	8.41254499574741	0.182541092200492	0.855158109128622
pos_seq781	0.837372870482753	8.40356784035873	0.0996449230124865	0.92062622787433
pos_seq782	0.911480842636081	8.44200662384416	0.107969690530879	0.914019735079917
pos_seq783	-0.99827088915525	8.40099323696062	-0.118827722032117	0.905411845277685
pos_seq784	-0.134519433905978	8.4007953164368	-0.0160127022310353	0.987224258079617
pos_seq785	0.494181276881082	8.40334044208463	0.0588077182266924	0.953105260846497
pos_seq786	0.290344198052475	8.40087878819729	0.0345611697743325	0.972429665019821
pos_seq787	1.69993820300174	8.43555668249448	0.201520571431813	0.840291545692369
pos_seq788	1.94110025981753	8.46813986252105	0.229223925363893	0.818694877841326
pos_seq789	1.12738980675385	8.40081095116791	0.134200116311047	0.893244333941733
pos_seq790	0.438589034073841	8.4008391234292	0.0522077649184656	0.958363145863054
pos_seq791	0.927550409693081	8.40066236561044	0.110413961343116	0.912081081277152
pos_seq792	0.126526112823259	8.40151125204664	0.01505992303378	0.987984374119409
pos_seq793	0.127981584743922	8.4008630216335	0.0152343377596266	0.98784522726619
pos_seq794	1.26395342060443	8.4011470758458	0.15045010034861	0.880409516690167
pos_seq795	1.31924216300528	8.40312599078536	0.156994214349746	0.87524940784054
pos_seq796	1.06093825203183	8.40080050025799	0.126290137707621	0.899502262723368
pos_seq797	1.60867388171588	8.40101466998553	0.191485665114147	0.848145110328273
pos_seq798	0.663257606925082	8.40081158997132	0.0789516107844703	0.937071111854655
pos_seq799	-1.98197258179733	8.40804312516788	-0.235723408204778	0.813647304555833
pos_seq800	-1.38498802334014	8.40234624616452	-0.164833486119708	0.869075046422809
pos_seq801	0.0618814852608652	8.40092982644734	0.0073660281110852	0.994122813043537
pos_seq802	-0.571916348902441	8.40298254421605	-0.0680611135264231	0.945736985454336
pos_seq803	-1.70570935581529	8.40152259274695	-0.203023837284902	0.839116400730864
pos_seq804	-0.587956174583499	8.40181866722707	-0.0699796315382213	0.944209871563811
pos_seq805	0.128721503386344	8.41642741788884	0.0152940787100178	0.987797566436948
pos_seq806	-0.515952419994233	8.40068402037147	-0.0614179058208903	0.951026392496115
pos_seq807	-0.353116583506102	8.40334737179854	-0.0420209433078007	0.966482002515893
pos_seq808	-0.787188203525496	8.40168743029137	-0.0936940596822698	0.925352189206907
pos_seq809	-0.55752645471297	8.4010337856002	-0.0663640295874775	0.947088007276128
pos_seq810	-14.5708776700254	158.599625428485	-0.0918720812275535	0.926799673580327
pos_seq811	-2.86701077016792	8.41621569559169	-0.340653195434336	0.733364677871625
pos_seq812	-14.570877707667	509.180110796058	-0.0286163528361049	0.977170569748287
pos_seq813	-0.852107749625246	8.42876868187983	-0.101095163693021	0.919474917192128
pos_seq814	-0.260970727379925	8.40068204757686	-0.0310654213434016	0.975217366122469
pos_seq815	-0.00480988923749705	8.41536875312404	-0.000571560127500233	0.999543961023527
pos_seq816	0.47211418285226	8.40320686473713	0.0561826205699422	0.955196326068729
pos_seq817	-0.697957069797853	8.42277661215746	-0.0828654376028945	0.933958536288013
pos_seq818	-1.85063657973573	8.42342611355475	-0.219701170852289	0.826103892737138
pos_seq819	0.0492573320322727	8.40695661190673	0.0058591157664011	0.995325128737508
pos_seq820	-0.14457183161313	8.40238390583713	-0.0172060492871191	0.986272236271205
pos_seq821	0.582976775664272	8.4028428736286	0.0693785168224293	0.94468832880025
pos_seq822	0.356203456299279	8.40272422242073	0.0423914253128565	0.966186663815442
pos_seq823	-0.31229458898574	8.40465504528767	-0.0371573357030087	0.970359556278925
pos_seq824	0.0417101263969234	8.40237589602545	0.0049640871716598	0.996039247754176
pos_seq825	-0.515635513004137	8.43215055768323	-0.0611511273994388	0.951238851528301
pos_seq826	-0.0864879202521113	8.40296136323415	-0.0102925524125965	0.991787876333116
pos_seq827	0.954040457055052	8.40410490581397	0.113520769641398	0.909617697723265
pos_seq828	0.829748945371987	8.40161152572209	0.0987606892834376	0.921328281256275
pos_seq829	-14.5708776975558	440.982913996035	-0.0330418191614718	0.973641238965594
pos_seq830	0.688337291322252	8.44496120061459	0.0815086386983231	0.935037455052046
pos_seq831	0.911480842636775	8.44200662384566	0.107969690530942	0.914019735079867
pos_seq832	-0.00480988923763934	8.51849257510216	-0.000564640891006665	0.999549481774607
pos_seq833	1.18732845744107	8.40281030196331	0.14130135213973	0.887631881479974
pos_seq834	1.69993820299973	8.43555668248712	0.201520571431751	0.840291545692418
pos_seq835	0.688337291321744	8.44496120061811	0.081508638698229	0.93503745505212
pos_seq836	-0.00480988923893267	8.51849257510279	-0.000564640891158449	0.999549481774486
pos_seq837	1.46152717955606	8.42486483062098	0.173477819400022	0.862275861099163
pos_seq838	0.658653133034148	8.40078408911716	0.0784037687490866	0.937506875733465
pos_seq839	0.113437938432548	8.40076808600297	0.013503281756052	0.989226267378923
pos_seq840	1.00205927278968	8.40060135509948	0.119284231024889	0.905050176116252
pos_seq841	0.00524044661552406	8.40172722536219	0.000623734438759782	0.999502331953542
pos_seq842	-0.381990283507465	8.40093233404038	-0.045469986939384	0.963732697098839
pos_seq843	0.762602582755498	8.40072498819239	0.0907781868621305	0.927668842836991
pos_seq844	1.10955075639878	8.40428889366406	0.132021967645027	0.894966916166801
pos_seq845	0.935541383908229	8.40064041405461	0.111365483796096	0.911326529704925
pos_seq846	1.41078662256934	8.40085860004326	0.167933623184906	0.866635498268604
pos_seq847	0.621059578489186	8.40064030348995	0.0739300286706924	0.941066061798799
pos_seq848	1.11166001683014	8.40266400911302	0.132298520519743	0.894748177544734
pos_seq849	0.917178863751009	8.40290499254433	0.109150212285489	0.9130833491188
pos_seq850	1.247953079257	8.40169037730706	0.148535952077896	0.881919814976751
pos_seq851	1.34374414389933	8.40330383888018	0.159906647392914	0.872954612043024
pos_seq852	-0.367715382927482	8.40682551802567	-0.0437400992965819	0.965111575171962
pos_seq853	2.42880346616315	8.41344424238243	0.288681234009746	0.772825324669324
pos_seq854	0.842487971148732	8.42876868188142	0.0999538607530842	0.920380955713637
pos_seq855	1.39918404898087	8.40229471909701	0.166524038463059	0.867744567311638
pos_seq856	2.03826400827076	8.41011266716892	0.242358704209476	0.808502229877903
pos_seq857	0.497818967323571	8.40150606660296	0.0592535389937363	0.952750166565255
pos_seq858	-0.202635632567944	8.40391172457703	-0.0241120610507296	0.980763222792967
pos_seq859	-0.871803999600888	8.40160111198012	-0.103766411661434	0.917354722146428
pos_seq860	-0.252311884384419	8.40125782543756	-0.0300326319733293	0.976041028350621
pos_seq861	-1.02524088036478	8.40102611515609	-0.122037578066228	0.902869257685289
pos_seq862	-1.00811199810223	8.40299281505865	-0.119970589085312	0.90450644616258
pos_seq863	0.428826095836932	8.40332981650831	0.0510304968626252	0.959301219217266
pos_seq864	0.506015734527689	8.4163568443827	0.060122894487942	0.952057755779711
pos_seq865	0.110205361645495	8.4008128716565	0.0131184164353091	0.989533318271793
pos_seq866	0.862690678466727	8.40454862080159	0.102645688351607	0.918244180262889
pos_seq867	-0.673351258995772	8.40115723577221	-0.0801498222326604	0.936118097759581
pos_seq868	14.5612578235848	623.58742730409	0.0233507880146596	0.981370459764253
pos_seq869	14.5612577575084	881.845775990458	0.0165122498218623	0.986825729476195
pos_seq870	14.5612577604778	881.845776677667	0.0165122498123618	0.986825729483774
pos_seq871	14.5612578660366	360.093702126174	0.0404374133178661	0.96774440311579
pos_seq872	14.561257759395	881.845776449047	0.0165122498154147	0.986825729481338
pos_seq873	14.5612578788919	227.83619406745	0.0639110828658818	0.949041027471329
pos_seq874	14.5612577596467	881.845776286818	0.0165122498187378	0.986825729478687
pos_seq875	14.5612577599424	881.845776371873	0.0165122498174805	0.98682572947969
pos_seq876	14.5612578660618	360.093702128544	0.0404374133176697	0.967744403115947
pos_seq877	14.561257759102	881.845776390663	0.0165122498161757	0.986825729480731
pos_seq878	14.5612578769043	254.693976937582	0.057171583136702	0.954408514495404
pos_seq879	14.5612577585509	881.845776094168	0.0165122498211025	0.986825729476801
pos_seq880	14.5612578828885	166.857228075473	0.0872677680843542	0.930458673592747
pos_seq881	14.5612578240288	623.58742733751	0.0233507880141203	0.981370459764683
pos_seq882	14.5612578557498	440.982909389274	0.0330200049609995	0.973658634687044
pos_seq883	14.5612578226129	623.587427278305	0.0233507880140666	0.981370459764726
pos_seq884	14.5612578555881	440.982909379106	0.0330200049613941	0.973658634686729
pos_seq885	14.5612578554776	440.982909356353	0.0330200049628472	0.97365863468557
pos_seq886	14.5612578560725	440.982909363779	0.0330200049636403	0.973658634684938
pos_seq887	14.5612578237797	623.58742729483	0.0233507880153189	0.981370459763727
pos_seq888	14.5612578237234	623.58742730995	0.0233507880146625	0.981370459764251
pos_seq889	14.5612578229168	623.587427147226	0.0233507880194624	0.981370459760422
pos_seq890	14.5612578808429	202.47446185215	0.0719165160269734	0.942668346194449
pos_seq891	14.561257823879	623.587427288807	0.0233507880157037	0.98137045976342
pos_seq892	14.5612578232366	623.587427269445	0.0233507880153986	0.981370459763664
pos_seq893	14.5612577597082	881.845776422267	0.0165122498162713	0.986825729480655
pos_seq894	14.5612577588911	881.845776306599	0.0165122498175105	0.986825729479666
pos_seq895	14.5612577600901	881.845776563364	0.0165122498140624	0.986825729482417
pos_seq896	14.5612577595505	881.845776447555	0.016512249815619	0.986825729481175
pos_seq897	14.5612578230418	623.587427235277	0.0233507880163657	0.981370459762892
pos_seq898	14.5612577590712	881.845776308487	0.0165122498176795	0.986825729479532
pos_seq899	14.5612578239043	623.587427448907	0.0233507880097493	0.98137045976817
pos_seq900	14.5612578240025	623.587427290582	0.0233507880158354	0.981370459763315
pos_seq901	14.5612578455258	509.18010359928	0.0285974603928856	0.977185637570371
pos_seq902	14.5612578688868	333.397106730526	0.0436754176173947	0.965163134413049
pos_seq903	14.561257823415	623.587427257638	0.0233507880161268	0.981370459763083
pos_seq904	14.5612578771348	254.693976937425	0.0571715831376423	0.954408514494655
pos_seq905	14.5612577589238	881.845776069868	0.0165122498219804	0.9868257294761
pos_seq906	14.5612577588178	881.845776087423	0.0165122498215314	0.986825729476459
pos_seq907	14.5612577588411	881.845776365968	0.0165122498163422	0.986825729480598
pos_seq908	14.5612577593823	881.845776504804	0.0165122498143562	0.986825729482183
pos_seq909	14.5612578661699	360.093702173065	0.0404374133129703	0.967744403119694
pos_seq910	14.561257845453	509.180103542196	0.0285974603959487	0.977185637567928
pos_seq911	14.5612578234469	623.587427231217	0.0233507880171673	0.981370459762253
pos_seq912	14.5612578236523	623.587427295838	0.0233507880150769	0.98137045976392
pos_seq913	14.5612578452053	509.180103560031	0.0285974603944605	0.977185637569115
pos_seq914	14.5612577589954	881.845776111702	0.0165122498212782	0.986825729476661
pos_seq915	14.5612577591359	881.845776318099	0.0165122498175728	0.986825729479617
pos_seq916	14.5612578454465	509.180103615804	0.0285974603918018	0.977185637571236
pos_seq917	14.5612577586632	881.845776004508	0.0165122498229087	0.98682572947536
pos_seq918	14.5612578234837	623.58742727897	0.0233507880154381	0.981370459763632
pos_seq919	14.5612577586943	881.845776454475	0.0165122498145185	0.986825729482053
pos_seq920	14.5612578557538	440.982909406512	0.0330200049597178	0.973658634688066
pos_seq921	14.5612578556953	440.982909385958	0.033020004961124	0.973658634686944
pos_seq922	14.5612578834089	158.599625213278	0.0918114268165993	0.926847865123561
pos_seq923	14.5612578555358	440.982909415218	0.0330200049585715	0.97365863468898
pos_seq924	14.5612577588887	881.845776534715	0.0165122498132365	0.986825729483076
pos_seq925	14.561257845244	509.180103671501	0.0285974603882759	0.977185637574048
pos_seq926	14.5612578234586	623.587427311285	0.0233507880141879	0.981370459764629
pos_seq927	14.5612577595606	881.845776479703	0.0165122498150284	0.986825729481646
pos_seq928	14.5612578616775	394.444996430894	0.0369158133413631	0.97055213111839
pos_seq929	14.5612578551526	440.982909294489	0.0330200049667427	0.973658634682464
pos_seq930	14.5612578781419	235.822178894412	0.061746770157109	0.950764493802212
pos_seq931	14.5612578820146	184.061015693118	0.0791110373219519	0.936944304517125
pos_seq932	14.5612578246501	623.587427361378	0.0233507880142228	0.981370459764602
pos_seq933	14.5612577597151	881.845776568329	0.0165122498135441	0.986825729482831
pos_seq934	14.5612577589644	881.84577625551	0.0165122498185502	0.986825729478837
pos_seq935	14.5612577586894	881.845776488513	0.0165122498138756	0.986825729482566
pos_seq936	14.5612578561996	440.982909494966	0.0330200049541054	0.973658634692541
pos_seq937	14.5612578718166	311.878579199843	0.0466888681780424	0.962761202578607
pos_seq938	14.5612578557176	440.982909406494	0.0330200049596371	0.97365863468813
pos_seq939	14.5612578806147	202.474461845107	0.0719165160283477	0.942668346193355
pos_seq940	14.5612577588028	881.845776442963	0.0165122498148571	0.986825729481783
pos_seq941	14.5612578862672	82.6568005623619	0.176165273603606	0.860164101735189
